dataset,landslide,type,soil_texture_idx,PGA2_max,x,y,predicted_susceptibility
training,0.0,Sandy Clay Loam,7,0.3367628753185272,23.508125,-53.70238,0.08434879779815674
training,0.0,Sandy Clay Loam,7,0.38981595635414124,-5.4381356,-73.4419,0.7116968631744385
training,0.0,Undifferentiated,7,0.17439807951450348,-24.026659,-21.27005,0.0787530466914177
training,0.0,Undifferentiated,7,0.19879651069641113,-10.152698,-10.8717575,0.05189869925379753
training,0.0,Undifferentiated,7,0.16308876872062683,-57.90309,-33.51494,0.28765279054641724
training,0.0,Undifferentiated,7,0.18644578754901886,-54.688515,-36.993595,0.3918754458427429
training,0.0,Sandy Clay Loam,7,0.389534056186676,11.361073,-75.9805,0.6506171226501465
training,0.0,Undifferentiated,7,0.1800583153963089,-61.41605,-28.447435,0.21874694526195526
training,0.0,Undifferentiated,7,0.38038408756256104,-52.76122,43.285606,0.05133829638361931
training,0.0,Undifferentiated,7,0.11837022006511688,-34.562904,-33.566006,0.3496860861778259
training,0.0,Undifferentiated,7,0.17718647420406342,-12.506592,-10.350884,0.10409184545278549
training,0.0,Undifferentiated,7,0.1511487364768982,-21.914059,-4.6858416,0.14825567603111267
training,0.0,Undifferentiated,11,0.2243778109550476,69.47741,-24.1254,0.06303334981203079
training,0.0,Undifferentiated,7,0.16373740136623383,-14.954688,-17.34201,0.08474556356668472
training,0.0,Sandy Clay Loam,7,0.3514558970928192,5.670056,-72.82387,0.2481216937303543
training,0.0,Sandy Clay Loam,7,0.3991628587245941,-10.816688,-70.93256,0.9697326421737671
training,0.0,Undifferentiated,7,0.34867188334465027,-44.591057,42.93119,0.05320766568183899
training,0.0,Sandy Clay Loam,7,0.38746923208236694,4.003249,-76.16332,0.3363645672798157
training,0.0,Undifferentiated,7,0.18043620884418488,-59.66112,-28.638918,0.16211245954036713
training,0.0,Undifferentiated,7,0.19674576818943024,-52.25475,-4.3206677,0.0994415357708931
training,0.0,Undifferentiated,7,0.15173475444316864,-44.421825,-13.422404,0.06246879696846008
training,0.0,Undifferentiated,7,0.19867035746574402,-57.487892,-36.048847,0.2936982810497284
training,0.0,Sandy Clay Loam,7,0.23116394877433777,27.316753,-46.66878,0.07711028307676315
training,0.0,Sandy Clay Loam,7,0.43003857135772705,5.373478,-80.016075,0.8652946949005127
training,0.0,Sandy Clay Loam,7,0.3396492004394531,8.8573,-69.25483,0.5089691877365112
training,0.0,Sandy Clay Loam,7,0.29871824383735657,5.4145875,-30.525213,0.05092567205429077
training,0.0,Undifferentiated,7,0.192426860332489,-72.80075,-4.555236,0.2444441020488739
training,0.0,Sandy Clay Loam,7,0.3960488736629486,1.8146393,-71.404884,0.16438856720924377
training,0.0,Undifferentiated,7,0.2385454922914505,-46.153675,-1.1911215,0.25387293100357056
training,0.0,Undifferentiated,7,0.3844233453273773,-51.021152,42.389122,0.07282104343175888
training,0.0,Sandy Clay Loam,11,0.34517329931259155,54.576538,-21.4382,0.08172772824764252
training,0.0,Sandy Clay Loam,7,0.18586528301239014,39.964134,6.793585,0.3020554482936859
training,0.0,Sandy Clay Loam,11,0.2833898663520813,66.02062,-12.211616,0.051463156938552856
training,0.0,Undifferentiated,7,0.17696934938430786,-57.83817,-24.278223,0.4033363461494446
training,0.0,Undifferentiated,7,0.1361456960439682,-41.213158,5.5645146,0.10049217939376831
training,0.0,Sandy Clay Loam,7,0.3273089528083801,11.016894,35.069748,0.17789287865161896
training,0.0,Sandy Clay Loam,7,0.39537936449050903,7.381756,30.604267,0.1740202158689499
training,0.0,Undifferentiated,11,0.18038393557071686,77.09849,-26.233828,0.2689848244190216
training,0.0,Undifferentiated,7,0.21388515830039978,-8.131074,-11.566162,0.0610445998609066
training,0.0,Sandy Clay Loam,7,0.3261153995990753,9.188004,29.45787,0.05259411409497261
training,0.0,Undifferentiated,11,0.24415946006774902,68.307014,-20.70308,0.06362265348434448
training,0.0,Undifferentiated,7,0.15161684155464172,-45.828094,-16.788025,0.08803527802228928
training,0.0,Undifferentiated,7,0.22282490134239197,-62.764015,-18.509312,0.182265967130661
training,0.0,Undifferentiated,7,0.16906848549842834,-62.464436,-27.833769,0.1338164508342743
training,0.0,Undifferentiated,7,0.1986752450466156,-6.20775,-11.974664,0.06126543879508972
training,0.0,Undifferentiated,7,0.1838720440864563,-3.291489,-9.325019,0.034394100308418274
training,0.0,Undifferentiated,7,0.15726761519908905,-26.657467,-21.941622,0.09786787629127502
training,0.0,Sandy Clay Loam,7,0.18560384213924408,40.325577,7.3101425,0.9710796475410461
training,0.0,Sandy Clay Loam,7,0.31610220670700073,6.40628,27.01357,0.05809277296066284
training,0.0,Sandy Clay Loam,7,0.34572672843933105,22.885654,-55.28071,0.10584099590778351
training,0.0,Undifferentiated,7,0.29005199670791626,-31.612638,43.656967,0.08118652552366257
training,0.0,Undifferentiated,7,0.11932709068059921,-27.636194,4.8494806,0.057463835924863815
training,0.0,Undifferentiated,7,0.15059231221675873,-24.981789,-27.095299,0.09814083576202393
training,0.0,Sandy Clay Loam,7,0.3306744694709778,-9.117242,-67.16348,0.9133899211883545
training,0.0,Sandy Clay Loam,7,0.3343520164489746,-4.614638,-67.761635,0.664607048034668
training,0.0,Undifferentiated,7,0.1432560682296753,-19.492634,-28.508305,0.15460920333862305
training,0.0,Sandy Clay Loam,7,0.29309216141700745,22.479582,-37.23176,0.7478317618370056
training,0.0,Sandy Clay Loam,11,0.37799128890037537,54.695625,-19.649036,0.0695643350481987
training,0.0,Undifferentiated,7,0.1379716992378235,-17.583805,-27.228912,0.12202778458595276
training,0.0,Undifferentiated,7,0.14813438057899475,-65.476944,-5.7573547,0.07684315741062164
training,0.0,Undifferentiated,7,0.19275473058223724,-39.6899,26.40768,0.07721120864152908
training,0.0,Undifferentiated,7,0.21149079501628876,-73.82556,7.9631295,0.29528987407684326
training,0.0,Undifferentiated,7,0.11768915504217148,-17.119844,-30.466484,0.10618971288204193
training,0.0,Undifferentiated,7,0.17487166821956635,-52.588905,-1.1367173,0.06915529072284698
training,0.0,Sandy Clay Loam,7,0.35112547874450684,-2.9776485,-65.54332,0.48484155535697937
training,0.0,Sandy Clay Loam,7,0.24390576779842377,-12.188758,-22.005966,0.06203392148017883
training,0.0,Undifferentiated,7,0.16931544244289398,-46.029816,28.9436,0.073505699634552
training,0.0,Undifferentiated,7,0.1690935492515564,-58.74094,-23.97867,0.17235992848873138
training,0.0,Undifferentiated,11,0.14176230132579803,72.91534,-22.812174,0.07840346544981003
training,0.0,Undifferentiated,7,0.15141640603542328,-51.178825,-10.681812,0.09042645245790482
training,0.0,Undifferentiated,7,0.19949576258659363,-13.196806,-20.551676,0.06688442826271057
training,0.0,Undifferentiated,7,0.17055091261863708,-45.220287,-11.786449,0.04956986755132675
training,0.0,Sandy Clay Loam,11,0.4052441120147705,56.3335,-19.061405,0.193609356880188
training,0.0,Undifferentiated,7,0.22805070877075195,-60.37093,23.884756,0.060540854930877686
training,0.0,Sandy Clay Loam,7,0.35956090688705444,1.1932114,-68.47689,0.12425114214420319
training,0.0,Undifferentiated,7,0.1480070799589157,-54.254257,-3.013463,0.09289298951625824
training,0.0,Undifferentiated,11,0.23550011217594147,67.49678,-20.981897,0.04504990950226784
training,0.0,Undifferentiated,7,0.1416367143392563,-12.662638,-7.474221,0.1453021615743637
training,0.0,Undifferentiated,7,0.19895094633102417,-32.793133,-10.598072,0.17329107224941254
training,0.0,Undifferentiated,7,0.1421782374382019,-52.787937,-13.870176,0.11855443567037582
training,0.0,Sandy Clay Loam,7,0.2778272330760956,4.2546835,-28.718386,0.07030287384986877
training,0.0,Undifferentiated,7,0.2216082662343979,-56.877445,-30.605719,0.24770702421665192
training,0.0,Sandy Clay Loam,7,0.3738418221473694,-10.542569,-69.642685,0.992848813533783
training,0.0,Sandy Clay Loam,7,0.39216792583465576,4.5892425,-75.0101,0.2593907117843628
training,0.0,Sandy Clay Loam,7,0.36185261607170105,5.8898916,-62.748314,0.18351969122886658
training,0.0,Undifferentiated,7,0.18644578754901886,-54.73262,-36.946537,0.3809356987476349
training,0.0,Sandy Clay Loam,7,0.2785691022872925,6.5059934,-28.116581,0.03938224911689758
training,0.0,Undifferentiated,11,0.19887933135032654,75.37453,-24.861315,0.09204745292663574
training,0.0,Undifferentiated,7,0.19010937213897705,-66.263565,-10.515106,0.08541824668645859
training,0.0,Sandy Clay Loam,7,0.23128563165664673,23.406685,-43.26634,0.22684574127197266
training,0.0,Undifferentiated,7,0.19710864126682281,-48.641567,0.06554071,0.1207631453871727
training,0.0,Sandy Clay Loam,7,0.3884556293487549,22.497503,-56.64752,0.16982796788215637
training,0.0,Sandy Clay Loam,7,0.2851563096046448,-28.307053,35.60646,0.05283792316913605
training,0.0,Undifferentiated,7,0.11428450047969818,-19.070303,-20.945423,0.06362881511449814
training,0.0,Undifferentiated,7,0.2791888415813446,-41.496006,43.780144,0.04459420591592789
training,0.0,Sandy Clay Loam,7,0.331129789352417,10.013724,-69.12697,0.2375960648059845
training,0.0,Undifferentiated,11,0.27461254596710205,65.99087,-19.11893,0.1012021154165268
training,0.0,Undifferentiated,7,0.30229055881500244,-12.722532,36.54865,0.03152487426996231
training,0.0,Undifferentiated,7,0.13668286800384521,-13.674124,-30.028933,0.11018062382936478
training,0.0,Undifferentiated,11,0.27586421370506287,52.037876,-10.460575,0.1708221435546875
training,0.0,Sandy Clay Loam,7,0.36136531829833984,24.09253,-56.13942,0.09135429561138153
training,0.0,Undifferentiated,11,0.18074221909046173,80.683426,-20.288425,0.12526988983154297
training,0.0,Undifferentiated,7,0.15467779338359833,-33.69115,-16.3525,0.24476397037506104
training,0.0,Sandy Clay Loam,7,0.1808425784111023,18.130331,-33.650818,0.1364821046590805
training,0.0,Sandy Clay Loam,11,0.35009026527404785,54.55565,-18.01917,0.0571172870695591
training,0.0,Undifferentiated,7,0.13661865890026093,-34.103867,-12.587551,0.14724190533161163
training,0.0,Sandy Clay Loam,7,0.328851580619812,4.2482553,-32.593903,0.057333387434482574
training,0.0,Sandy Clay Loam,7,0.3099270761013031,22.831501,-51.613285,0.10882937163114548
training,0.0,Sandy Clay Loam,7,0.29072704911231995,21.39132,57.928257,0.0883321538567543
training,0.0,Undifferentiated,7,0.1379716992378235,-20.008617,-30.05942,0.16765235364437103
training,0.0,Undifferentiated,7,0.15141640603542328,-44.747883,-2.737452,0.17235945165157318
training,0.0,Sandy Clay Loam,7,0.1865086406469345,-30.09292,-8.89401,0.15182001888751984
training,0.0,Sandy Clay Loam,7,0.3065005838871002,9.512773,-67.914986,0.7384471893310547
training,0.0,Undifferentiated,7,0.25955653190612793,-37.73057,40.06427,0.19710667431354523
training,0.0,Undifferentiated,7,0.15107358992099762,-58.864388,-25.069576,0.15481850504875183
training,0.0,Sandy Clay Loam,11,0.3443157374858856,54.170746,-16.464134,0.07358792424201965
training,0.0,Sandy Clay Loam,7,0.393101304769516,5.889396,-74.42253,0.5660123825073242
training,0.0,Sandy Clay Loam,7,0.23872944712638855,6.3197517,5.8411174,0.05150968208909035
training,0.0,Sandy Clay Loam,7,0.37722542881965637,17.831903,-62.491806,0.08477717638015747
training,0.0,Sandy Clay Loam,7,0.17314741015434265,19.869741,-33.079304,0.24894775450229645
training,0.0,Undifferentiated,7,0.13863039016723633,-50.780205,-21.187347,0.16031455993652344
training,0.0,Undifferentiated,7,0.1318052113056183,-28.760395,-29.024378,0.17541268467903137
training,0.0,Undifferentiated,11,0.1865130364894867,32.958324,-11.696003,0.27781444787979126
training,0.0,Undifferentiated,7,0.19316886365413666,-65.79048,-5.6354957,0.08340245485305786
training,0.0,Undifferentiated,7,0.19659952819347382,-72.93007,-3.7229836,0.227961927652359
training,0.0,Undifferentiated,11,0.1824582815170288,45.613808,-9.427063,0.09021443128585815
training,0.0,Undifferentiated,7,0.1528492569923401,-27.798775,-28.487476,0.17181704938411713
training,0.0,Undifferentiated,11,0.25767895579338074,67.87115,-19.748482,0.04524902626872063
training,0.0,Sandy Clay Loam,7,0.3185962736606598,21.020538,-47.52359,0.38225555419921875
training,0.0,Undifferentiated,7,0.21350590884685516,-65.166145,-9.886105,0.07809339463710785
training,0.0,Undifferentiated,7,0.23098669946193695,-32.140827,24.682232,0.09233925491571426
training,0.0,Undifferentiated,7,0.2965470552444458,-26.93243,21.114065,0.19138406217098236
training,0.0,Sandy Clay Loam,7,0.3088119924068451,17.01166,-60.33052,0.07563871890306473
training,0.0,Sandy Clay Loam,11,0.4064173996448517,57.29594,-18.025417,0.056852128356695175
training,0.0,Undifferentiated,7,0.19719837605953217,-35.231674,24.804815,0.07524415850639343
training,0.0,Sandy Clay Loam,7,0.36185261607170105,5.804445,-62.34482,0.14814411103725433
training,0.0,Sandy Clay Loam,7,0.35740718245506287,-4.726323,-36.20922,0.07187310606241226
training,0.0,Sandy Clay Loam,7,0.3457390069961548,2.5845451,-57.362053,0.09359277784824371
training,0.0,Undifferentiated,7,0.18108318746089935,-23.539494,-28.874516,0.2462744116783142
training,0.0,Sandy Clay Loam,7,0.4862616956233978,11.724495,-80.98339,0.3300657272338867
training,0.0,Undifferentiated,11,0.1365365833044052,31.185858,-14.360642,0.07309118658304214
training,0.0,Undifferentiated,7,0.14307457208633423,-45.918667,-12.242705,0.06321612745523453
training,0.0,Sandy Clay Loam,7,0.48425814509391785,8.6386795,-80.55154,0.7932047247886658
training,0.0,Undifferentiated,7,0.16379834711551666,-36.153477,-25.060692,0.132474884390831
training,0.0,Undifferentiated,7,0.18489883840084076,-16.680769,-24.03415,0.09458475559949875
training,0.0,Undifferentiated,7,0.23289257287979126,-40.50786,23.886713,0.20809237658977509
training,0.0,Sandy Clay Loam,7,0.26143309473991394,23.691816,-45.73552,0.33412760496139526
training,0.0,Sandy Clay Loam,7,0.26711609959602356,-3.9411137,-33.70249,0.1110358014702797
training,0.0,Sandy Clay Loam,7,0.35141491889953613,-5.522414,-71.64323,0.7731143832206726
training,0.0,Sandy Clay Loam,7,0.42670750617980957,18.244572,-77.185585,0.3156222105026245
training,0.0,Undifferentiated,7,0.18991719186306,-55.928543,-7.6600094,0.07611234486103058
training,0.0,Undifferentiated,7,0.13674217462539673,-51.08171,-18.096415,0.1245763823390007
training,0.0,Undifferentiated,7,0.1777866631746292,-2.8555057,-9.818723,0.04277139902114868
training,0.0,Undifferentiated,7,0.15405350923538208,-14.634079,-20.79268,0.06624218821525574
training,0.0,Sandy Clay Loam,7,0.27617165446281433,-11.220786,-61.53736,0.8862637877464294
training,0.0,Undifferentiated,7,0.20203883945941925,-44.636566,-0.83015,0.16655759513378143
training,0.0,Sandy Clay Loam,7,0.2891078293323517,4.6162133,-29.530735,0.05722534656524658
training,0.0,Undifferentiated,11,0.20427604019641876,75.80233,-24.586802,0.08986984938383102
training,0.0,Sandy Clay Loam,7,0.2086106240749359,18.71876,-32.546307,0.2927905023097992
training,0.0,Sandy Clay Loam,7,0.28991785645484924,-0.5727083,-6.6324086,0.060905687510967255
training,0.0,Undifferentiated,7,0.1417723000049591,-33.60284,-13.028979,0.1768355369567871
training,0.0,Undifferentiated,7,0.29005199670791626,-12.469525,37.05185,0.042587097734212875
training,0.0,Undifferentiated,7,0.11129969358444214,-40.787426,6.091527,0.13394978642463684
training,0.0,Undifferentiated,7,0.17700286209583282,-32.916206,-17.006765,0.1656273603439331
training,0.0,Undifferentiated,11,0.2926538586616516,51.109497,-7.7730265,0.18744288384914398
training,0.0,Undifferentiated,7,0.20328053832054138,-72.39266,16.21551,0.2143172174692154
training,0.0,Undifferentiated,7,0.14289319515228271,-2.6692808,-10.12085,0.06021170690655708
training,0.0,Sandy Clay Loam,7,0.3723641633987427,-0.82995355,32.594105,0.0569516159594059
training,0.0,Undifferentiated,11,0.2595248818397522,68.21144,-19.786346,0.03820855915546417
training,0.0,Undifferentiated,7,0.19326481223106384,-37.43504,24.413868,0.1153959333896637
training,0.0,Sandy Clay Loam,7,0.43003857135772705,8.537229,-76.832634,0.595668613910675
training,0.0,Sandy Clay Loam,7,0.31034451723098755,12.044242,-8.843861,0.06698601692914963
training,0.0,Undifferentiated,7,0.1689961701631546,-8.71924,-11.414323,0.07351236045360565
training,0.0,Sandy Clay Loam,7,0.3796761929988861,26.375242,-54.19764,0.16426633298397064
training,0.0,Sandy Clay Loam,7,0.3591505289077759,-2.736592,-65.37815,0.44151198863983154
training,0.0,Undifferentiated,11,0.13187041878700256,31.49526,-10.646561,0.2669396698474884
training,0.0,Sandy Clay Loam,7,0.3830789029598236,13.28471,-71.33445,0.13926617801189423
training,0.0,Sandy Clay Loam,7,0.391427606344223,2.8943992,-69.69659,0.09015153348445892
training,0.0,Undifferentiated,7,0.2235531359910965,-46.5368,32.4685,0.06064816191792488
training,0.0,Undifferentiated,7,0.24328188598155975,-31.690935,24.859552,0.07954373955726624
training,0.0,Sandy Clay Loam,7,0.35353460907936096,6.4352026,-71.41722,0.38024580478668213
training,0.0,Undifferentiated,7,0.1471574753522873,-25.274132,-27.296633,0.1068698838353157
training,0.0,Undifferentiated,7,0.17916171252727509,-16.06099,-25.173916,0.08071111887693405
training,0.0,Undifferentiated,7,0.20254071056842804,-11.629013,-5.61751,0.07464225590229034
training,0.0,Sandy Clay Loam,7,0.3518000543117523,-17.364935,40.482464,0.051438212394714355
training,0.0,Sandy Clay Loam,11,0.3401726484298706,51.758785,-40.54247,0.462576299905777
training,0.0,Sandy Clay Loam,7,0.28500768542289734,-2.0808804,-29.889668,0.16166235506534576
training,0.0,Undifferentiated,11,0.20427604019641876,78.35278,-17.246628,0.05443931370973587
training,0.0,Sandy Clay Loam,7,0.45949503779411316,-8.426705,-76.03506,0.9835346937179565
training,0.0,Undifferentiated,7,0.20833005011081696,-72.47926,10.043118,0.3262207806110382
training,0.0,Sandy Clay Loam,7,0.3484880328178406,25.7548,-51.83544,0.2278359979391098
training,0.0,Undifferentiated,7,0.17186866700649261,-33.875927,-8.052887,0.0847582072019577
training,0.0,Undifferentiated,7,0.24083636701107025,-28.644373,-34.240738,0.2230297178030014
training,0.0,Sandy Clay Loam,7,0.2777422070503235,21.417791,-41.843937,0.6607831716537476
